50.5	-0.848841,1.2437,51.8507,4

51	-0.853147,1.24734,52.0098,4

51.5	-0.856975,1.25057,52.1509,4

52	-0.860344,1.2534,52.2749,4

52.5	-0.863271,1.25585,52.3825,4

53	-0.865771,1.25794,52.4742,4

53.5	-0.867855,1.25968,52.5506,4

54	-0.869533,1.26107,52.6121,4

54.5	-0.870813,1.26213,52.6589,4

55	-1.43169,1.86762,75.9862,8

55.5	-1.45553,1.94172,77.9448,8

56	-1.43004,1.88083,76.2173,8

56.5	-1.42552,1.85663,75.6429,8

57	-1.42253,1.84751,75.4009,8

57.5	-1.42111,1.84421,75.3066,8

58	-1.42059,1.84307,75.2732,8

58.5	-1.42045,1.84272,75.2635,8

59	-1.42047,1.84266,75.2625,8

59.5	-1.42054,1.84269,75.2645,8

60	-1.42061,1.84275,75.2672,8

60.5	-1.42068,1.84281,75.2699,8

61	-1.42075,1.84287,75.2724,8

61.5	-1.4208,1.84292,75.2744,8

62	-1.42084,1.84297,75.2762,8

62.5	-1.42767,1.84682,75.4898,8

63	-1.44449,1.86678,76.2255,8

63.5	-1.46337,1.89195,77.1065,8

64	-1.48215,1.91743,77.9916,8

64.5	-1.50003,1.94169,78.8344,8

65	-1.51678,1.96428,79.6214,8

65.5	-1.53235,1.98519,80.3508,8

66	-1.54677,2.00447,81.0248,8

66.5	-1.5601,2.02223,81.6466,8

67	-1.57239,2.03857,82.2191,8

67.5	-1.5837,2.05357,82.7452,8

68	-1.59407,2.0673,83.2275,8

68.5	-1.60355,2.07984,83.6679,8

69	-1.61218,2.09124,84.0684,8

69.5	-1.61999,2.10154,84.4306,8

70	-1.627,2.1108,84.756,8

70.5	-1.63325,2.11904,85.0459,8

71	-1.63875,2.12631,85.3012,8

71.5	-1.64353,2.13262,85.523,8

72	-1.6476,2.138,85.712,8

72.5	-1.65097,2.14248,85.8689,8

73	-1.72202,2.14597,87.3598,9

73.5	-2.60848,2.69911,116.152,16

74	-2.73329,2.77555,120.177,16

74.5	-2.7089,2.73923,118.963,16

75	-2.63146,2.68793,116.388,16

75.5	-2.56811,2.6302,113.966,16

76	-2.51625,2.58751,112.075,16

76.5	-2.47594,2.55752,110.669,16

77	-2.44599,2.53659,109.652,16

77.5	-2.42422,2.52142,108.913,16

78	-2.40448,2.50473,108.184,16

78.5	-2.38751,2.48325,107.415,16

79	-2.37556,2.45786,106.668,16

79.5	-2.36731,2.43595,106.065,16

80	-2.36182,2.41989,105.634,16

80.5	-2.35857,2.40905,105.352,16

81	-2.35851,2.40644,105.299,16

81.5	-2.36848,2.41635,105.697,16

82	-2.394,2.43693,106.618,16

82.5	-2.42628,2.46519,107.829,16

83	-2.45986,2.49543,109.106,16

83.5	-2.49245,2.52515,110.352,16

84	-2.52327,2.55341,111.534,16

84.5	-2.55204,2.57983,112.637,16

85	-2.57869,2.60434,113.661,16

85.5	-2.60325,2.62693,114.604,16

86	-2.6258,2.64768,115.47,16

86.5	-2.64642,2.66667,116.262,16

87	-2.66523,2.68399,116.984,16

87.5	-2.6823,2.69972,117.641,16

88	-2.69774,2.71395,118.234,16

88.5	-2.71161,2.72673,118.767,16

89	-2.724,2.73814,119.243,16

89.5	-2.73497,2.74823,119.664,16

90	-2.74457,2.75705,120.032,16

90.5	-2.75285,2.76463,120.35,16

91	-2.75985,2.77101,120.617,16

91.5	-2.7656,2.77623,120.837,16

92	-2.98152,3.50296,139.69,22

92.5	-2.94359,3.56147,140.101,30

93	-3.02173,3.55149,141.464,32

93.5	-3.09507,3.60576,144.017,32

94	-3.14898,3.64822,145.944,32

94.5	-3.20206,3.67168,147.475,32

95	-3.21784,3.686,148.077,32

95.5	-3.18841,3.6906,147.58,32

96	-3.15997,3.69048,147.009,32

96.5	-3.13652,3.67482,146.227,32

97	-3.1136,3.65639,145.4,32

97.5	-3.09414,3.64368,144.756,32

98	-3.0825,3.63522,144.355,32

98.5	-3.07595,3.62963,144.112,32

99	-3.07153,3.6259,143.949,32

99.5	-3.06862,3.62456,143.863,32

100	-3.07077,3.62635,143.942,32

100.5	-3.07928,3.63127,144.211,32

101	-3.09222,3.64158,144.676,32

101.5	-3.10853,3.65454,145.261,32

102	-3.12828,3.66869,145.939,32

102.5	-3.15608,3.68276,146.777,32

103	-3.1885,3.69636,147.697,32

103.5	-3.22267,3.70956,148.645,32

104	-3.2574,3.72242,149.596,32

104.5	-3.29154,3.73404,150.512,32

105	-3.32419,3.74418,151.367,32

105.5	-3.35526,3.75289,152.163,32

106	-3.383,3.76052,152.87,32

106.5	-3.40747,3.76727,153.495,32

107	-3.42955,3.77322,154.055,32

107.5	-3.45831,3.77847,154.735,32

108	-3.48426,3.78311,155.347,32

108.5	-3.50759,3.78721,155.896,32

109	-3.52847,3.79085,156.386,32

109.5	-3.54704,3.79405,156.822,32

110	-3.5634,3.79688,157.206,32

110.5	-3.57766,4.25333,166.62,33

111	-4.25401,4.3031,181.142,36

111.5	-4.50508,4.28488,185.799,44

112	-4.66099,4.39458,191.111,50

112.5	-4.69894,4.43671,192.713,52

113	-4.62235,4.4421,191.289,58

113.5	-4.612,4.46642,191.569,59

114	-4.63287,4.49931,192.644,59

114.5	-4.67745,4.53834,194.316,60

115	-4.72897,4.59614,196.502,61

115.5	-4.8109,4.64728,199.164,61

116	-4.85512,4.68194,200.741,61

116.5	-4.89222,4.71313,202.107,61

117	-4.92117,4.75674,203.558,62

117.5	-4.94181,4.7825,204.486,62

118	-4.95245,4.79424,204.934,62

118.5	-4.95724,4.8131,205.407,62

119	-4.96102,4.82455,205.711,62

119.5	-4.96666,4.8011,205.355,63

120	-4.97893,4.79305,205.44,63

120.5	-4.99211,4.79557,205.754,63

121	-5.00836,4.80027,206.172,64

121.5	-5.02561,4.80381,206.588,64

122	-5.02975,4.80951,206.785,64

122.5	-5.03684,4.81761,207.089,64

123	-5.04938,4.82629,207.513,64

123.5	-5.0659,4.83642,208.046,64

124	-5.08514,4.84854,208.674,64

124.5	-5.10723,4.86065,209.357,64

125	-5.13086,4.87306,210.078,64

125.5	-5.15509,4.8878,210.858,64

126	-5.17974,4.90543,211.703,64

126.5	-5.20443,4.92713,212.631,64

127	-5.22879,4.95112,213.598,64

127.5	-5.25263,4.97542,214.561,64

128	-5.27566,4.99944,215.502,64

128.5	-5.29769,5.02304,216.415,64

129	-5.31969,5.05579,217.51,65

129.5	-5.34218,5.09377,218.719,65

130	-5.36441,5.11003,219.489,69

130.5	-5.7156,5.48225,233.957,74

131	-6.13992,5.82253,249.249,80

131.5	-6.29528,5.86806,253.267,83

132	-6.31711,5.89607,254.263,84

132.5	-6.41607,6.01439,258.609,88

133	-6.58604,6.09131,263.547,91

133.5	-6.72899,6.26922,269.964,94

134	-6.8331,6.39847,274.631,96

134.5	-6.91329,6.48669,278,96

135	-6.98673,6.55603,280.855,97

135.5	-7.05554,6.61286,283.368,98

136	-7.11922,6.6605,285.594,100

136.5	-7.17542,6.70117,287.532,101

137	-7.24155,6.73756,289.582,104

137.5	-7.2961,6.77496,291.421,106

138	-7.31877,6.82444,292.864,107

138.5	-7.34766,6.88396,294.632,108

139	-7.38174,6.93471,296.329,108

139.5	-7.42475,6.98198,298.135,109

140	-7.46987,7.02662,299.93,110

140.5	-7.51533,7.06711,301.649,110

141	-7.55247,7.10352,303.12,111

141.5	-7.59332,7.13615,304.589,111

142	-7.63659,7.16884,306.109,114

142.5	-7.68122,7.20604,307.745,116

143	-7.73156,7.24932,309.618,116

143.5	-7.78185,7.30069,311.651,118

144	-7.81816,7.35564,313.476,118

144.5	-7.84653,7.41211,315.173,118

145	-7.87493,7.46769,316.852,118

145.5	-7.90535,7.52016,318.51,118

146	-7.93802,7.56973,320.155,118

146.5	-7.97144,7.61762,321.781,118

147	-8.00302,7.66855,323.431,118

147.5	-8.0326,7.72282,325.108,118

148	-8.05861,7.77934,326.759,120

148.5	-8.08149,7.82232,328.076,121

149	-8.10218,7.85372,329.118,123

149.5	-8.12113,7.88243,330.071,125

150	-8.64413,7.91095,341.101,131

150.5	-8.66196,8.26405,348.52,136

151	-8.63335,8.2523,347.713,139

151.5	-8.61915,8.22076,346.798,141

152	-8.67445,8.19386,347.366,145

152.5	-8.76712,8.20696,349.482,151

153	-8.8424,8.31334,353.115,155

153.5	-8.9083,8.30104,354.187,156

154	-8.96685,8.35416,356.42,161

154.5	-9.01631,8.42053,358.737,164

155	-9.05832,8.51216,361.41,166

155.5	-9.0859,8.52718,362.262,169

156	-9.10443,8.48507,361.79,171

156.5	-9.12369,8.45179,361.51,174

157	-9.14083,8.43669,361.55,174

157.5	-9.16197,8.43795,361.998,174

158	-9.19021,8.45672,362.939,174

158.5	-9.22052,8.47435,363.897,175

159	-9.25198,8.49028,364.845,176

159.5	-9.28394,8.49213,365.521,178

160	-9.31502,8.50016,366.304,179

160.5	-9.34538,8.52594,367.426,180

161	-9.38098,8.55909,368.801,181

161.5	-9.41643,8.60368,370.402,183

162	-9.44786,8.6519,371.995,183

162.5	-9.47529,8.69566,373.419,183

163	-9.50386,8.73526,374.782,185

163.5	-9.53457,8.77026,376.097,186

164	-9.56686,8.80261,377.39,187

164.5	-9.59382,8.83494,378.575,187

165	-9.60326,8.86768,379.419,190

165.5	-9.62005,8.9074,380.549,193

166	-9.64877,8.95314,382.038,195

166.5	-9.68319,8.99843,383.632,196

167	-9.71834,9.04001,385.167,197

167.5	-9.75336,9.0766,386.599,199

168	-9.78766,9.09887,387.731,201

168.5	-10.0401,9.10885,392.98,209

169	-10.0157,9.11555,392.625,212

169.5	-10.0338,9.11014,392.878,217

170	-10.0164,9.13328,392.993,219

170.5	-10.0208,9.80395,406.494,221

171	-10.0257,9.98584,410.231,231

171.5	-10.0076,9.99526,410.058,236

172	-9.99262,10.0911,411.675,238

172.5	-10.0376,10.087,412.493,243

173	-10.0501,10.0278,411.558,251

173.5	-10.0293,10.0021,410.627,255

174	-10.0172,9.99492,410.243,259

174.5	-10.047,9.98458,410.631,263

175	-10.0736,9.9989,411.451,264

175.5	-10.0991,10.0116,412.214,266

176	-10.1359,10.0192,413.102,269

176.5	-10.2293,10.0372,415.331,272

177	-10.3039,10.0801,417.679,277

177.5	-10.3738,10.1406,420.289,279

178	-10.4358,10.2038,422.792,281

178.5	-10.4936,10.2587,425.045,281

179	-10.541,10.3048,426.916,282

179.5	-10.5829,10.3437,428.53,284

180	-10.626,10.3956,430.432,285

180.5	-10.6741,10.4469,432.419,286

181	-10.7235,10.5022,434.515,288

181.5	-10.7608,10.5576,436.369,290

182	-10.8021,10.6081,438.204,290

182.5	-10.8368,10.6519,439.773,291

183	-10.8687,10.6899,441.172,294

183.5	-10.9031,10.7255,442.572,296

184	-10.9381,10.7601,443.965,300

184.5	-11.039,10.7923,446.627,301

185	-11.1396,10.8195,449.183,301

185.5	-11.2146,10.847,451.232,303

186	-11.2614,10.8753,452.734,304

186.5	-11.4057,10.9056,456.225,309

187	-11.6554,10.9288,461.686,314

187.5	-11.7517,10.9999,465.033,315

188	-11.7684,11.0722,466.812,320

188.5	-11.7843,11.1301,468.289,324

189	-11.8623,11.4783,476.812,329

189.5	-11.9065,11.7384,482.897,331

190	-11.9392,11.8067,484.918,335

190.5	-11.9783,11.89,487.366,337

191	-12.0139,11.9551,489.38,339

191.5	-12.0594,12.0465,492.118,345

192	-12.315,12.0828,497.956,352

192.5	-12.4274,12.1505,501.557,358

193	-12.5096,12.2433,505.057,362

193.5	-12.5857,12.3069,507.852,368

194	-12.7113,12.3533,511.292,376

194.5	-12.8074,12.3908,513.964,384

195	-12.8943,12.407,516.026,391

195.5	-12.9745,12.4243,517.975,396

196	-13.055,12.4518,520.135,399

196.5	-13.1294,12.4794,522.175,403

197	-13.1961,12.4932,523.788,410

197.5	-13.2556,12.4958,525.028,411

198	-13.308,12.5127,526.414,412

198.5	-13.3524,12.5454,527.956,413

199	-13.3962,12.5911,529.747,414

199.5	-13.4367,12.6424,531.582,416

200	-13.4731,12.6942,533.346,418

200.5	-13.5098,12.7449,535.093,422

201	-13.5206,12.794,536.292,422

201.5	-13.5074,12.839,536.928,425

202	-13.4573,12.879,536.726,428

202.5	-13.4297,12.9066,536.726,431

203	-13.421,12.9345,537.108,433

203.5	-13.4385,12.9688,538.145,435

204	-13.4652,12.9988,539.28,436

204.5	-13.4933,13.0068,540.003,438

205	-13.5165,13.0487,541.303,445

205.5	-13.5293,13.1026,542.638,447

206	-13.5443,13.1605,544.095,449

206.5	-13.8144,13.2217,550.723,453

207	-13.8845,13.2941,553.573,461

207.5	-13.9452,13.3475,555.854,466

208	-14.2985,13.3913,563.796,470

208.5	-14.3531,13.4731,566.523,478

209	-14.4265,13.6756,572.044,484

209.5	-14.4934,13.8902,577.674,491

210	-14.5643,13.9926,581.138,498

210.5	-14.6413,13.9956,582.738,503

211	-14.6457,13.9647,582.207,508

211.5	-14.6815,13.9757,583.144,511

212	-14.7159,13.9933,584.184,515

212.5	-14.7424,14.0147,585.143,520

213	-14.7645,14.039,586.07,522

213.5	-14.7866,14.2536,590.804,526

214	-14.8192,14.3848,594.081,536

214.5	-14.8692,14.5495,598.372,538

215	-14.9161,14.6655,601.632,544

215.5	-14.9227,14.7838,604.131,551

216	-14.9125,14.8446,605.142,556

216.5	-14.9627,14.9206,607.666,561

217	-15.05,14.9581,610.162,565

217.5	-15.14,15.007,612.94,573

218	-15.2202,15.0517,615.438,577

218.5	-15.2927,15.0927,617.707,582

219	-15.3597,15.1366,619.926,588

219.5	-15.4212,15.1857,622.138,591

220	-15.4788,15.2249,624.074,591

220.5	-15.538,15.272,626.199,594

221	-15.5975,15.3211,628.372,596

221.5	-15.6561,15.3694,630.511,600

222	-15.7126,15.4162,632.576,602

222.5	-15.7677,15.4616,634.586,606

223	-15.8302,15.5152,636.907,609

223.5	-15.8936,15.5694,639.26,617

224	-15.9841,15.6235,642.15,621

224.5	-16.0672,15.6879,645.102,623

225	-16.1397,15.7548,647.89,630

225.5	-16.2133,15.8165,650.595,632

226	-16.4927,15.8789,657.432,637

226.5	-16.5896,15.9399,660.589,645

227	-16.5918,16.0027,661.891,651

227.5	-16.6268,16.0594,663.724,651

228	-16.6295,16.1075,664.74,655

228.5	-16.682,16.15,666.64,661

229	-16.7275,16.2219,668.989,667

229.5	-16.7552,16.4809,674.722,676

230	-16.7952,16.8647,683.198,681

230.5	-16.8376,17.0249,687.251,687

231	-16.879,17.1317,690.215,693

231.5	-16.9192,17.2397,693.177,701

232	-16.961,17.3331,695.883,707

232.5	-17.1018,17.3858,699.753,715

233	-17.1953,17.3737,701.381,724

233.5	-17.2665,17.3903,703.136,732

234	-17.3135,17.4236,704.744,740

234.5	-17.3729,17.4663,706.785,747

235	-17.5477,17.5186,711.326,749

235.5	-17.6662,17.5766,714.856,755

236	-17.6972,17.6373,716.689,759

236.5	-17.6927,17.7099,718.051,764

237	-17.7006,17.7816,719.643,770

237.5	-17.7177,17.8467,721.29,776

238	-17.7378,17.8921,722.598,778

238.5	-17.7593,17.9365,723.917,781

239	-17.7857,17.9656,725.026,785

239.5	-17.817,18.0016,726.373,786

240	-17.8533,18.0468,728.003,788

240.5	-17.8935,18.0946,729.762,791

241	-17.9354,18.1446,731.601,791

241.5	-17.9778,18.1964,733.485,797

242	-18.0202,18.2515,735.434,802

242.5	-18.0623,18.3239,737.724,808

243	-18.1077,18.3761,739.675,817

243.5	-18.1593,18.4086,741.358,822

244	-18.2158,18.4429,743.174,829

244.5	-18.2754,18.4811,745.13,832

245	-18.337,18.5208,747.155,843

245.5	-18.402,18.5625,749.291,847

246	-18.4704,18.6006,751.419,853

246.5	-18.5373,18.6363,753.473,862

247	-18.6722,18.6773,756.99,869

247.5	-18.9907,18.7211,764.236,876

248	-19.0874,18.7613,766.974,883

248.5	-19.1636,18.9903,773.078,890

249	-19.1921,19.3993,781.827,897

249.5	-19.2064,19.4701,783.53,902

250	-19.255,19.4614,784.328,907

250.5	-19.3923,19.4864,787.574,913

251	-19.4962,19.5068,790.06,919

251.5	-19.5569,19.5361,791.859,924

252	-19.5671,19.5652,792.646,936

252.5	-19.5616,19.6665,794.562,944

253	-19.5562,19.7877,796.879,954

253.5	-19.5704,19.8808,799.023,959

254	-19.5973,19.9665,801.276,968

254.5	-19.6339,20.0477,803.632,974

255	-19.8091,20.1293,808.768,979

255.5	-19.9919,20.2013,813.865,990

256	-20.0897,20.259,816.975,997

256.5	-20.1635,20.3111,819.492,1005

257	-20.2285,20.3662,821.892,1009

257.5	-20.3302,20.4213,825.031,1018

258	-20.4204,20.4771,827.951,1023

258.5	-20.5022,20.5359,830.761,1028

259	-20.5817,20.5959,833.551,1032

259.5	-20.6314,20.6375,835.379,1034

260	-20.6378,20.6693,836.142,1039

260.5	-20.6679,20.7076,837.51,1048

261	-20.7008,20.7499,839.014,1056

261.5	-20.7352,20.7946,840.596,1063

262	-20.7727,20.8408,842.27,1070

262.5	-20.8122,20.887,843.985,1078

263	-20.8529,20.9331,845.72,1083

263.5	-20.8962,20.979,847.504,1089

264	-20.9408,21.024,849.296,1095

264.5	-20.9853,21.0684,851.074,1109

265	-21.0299,21.1138,852.874,1115

265.5	-21.0728,21.1759,854.976,1120

266	-21.1256,21.1973,856.457,1129

266.5	-21.1721,21.2234,857.91,1133

267	-21.1808,21.2517,858.651,1143

267.5	-21.2473,21.5539,866.023,1149

268	-21.2714,21.5784,866.995,1157

268.5	-21.3083,21.5771,867.706,1161

269	-21.669,21.553,874.44,1167

269.5	-21.6991,21.5706,875.395,1177

270	-21.6468,21.6741,876.417,1183

270.5	-21.7122,21.8107,880.458,1188

271	-21.7604,22.03,885.806,1198

271.5	-21.8031,22.1128,888.318,1210

272	-21.865,22.12,889.7,1215

272.5	-21.9262,22.1476,891.475,1221

273	-21.9756,22.1746,893.005,1231

273.5	-22.028,22.2032,894.624,1242

274	-22.0752,22.2474,896.452,1247

274.5	-22.1196,22.3008,898.408,1252

275	-22.1756,22.3572,900.656,1257

275.5	-22.2292,22.4166,902.916,1265

276	-22.2877,22.4703,905.159,1273

276.5	-22.3491,22.5254,907.49,1278

277	-22.4156,22.5851,910.014,1286

277.5	-22.54,22.6381,913.563,1295

278	-22.6376,22.6606,915.965,1301

278.5	-22.6898,22.6805,917.406,1310

279	-22.7271,22.7297,919.135,1315

279.5	-22.7639,22.7938,921.153,1324

280	-22.7762,22.8514,922.552,1331

280.5	-22.7316,22.9109,922.85,1335

281	-22.8202,22.9748,925.9,1337

281.5	-22.9355,23.0372,929.455,1348

282	-22.9746,23.0997,931.486,1354

282.5	-23.0199,23.163,933.658,1361

283	-23.0614,23.2273,935.775,1368

283.5	-23.1016,23.287,937.771,1386

284	-23.1388,23.3454,939.683,1393

284.5	-23.1846,23.4049,941.788,1400

285	-23.2372,23.4641,944.025,1411

285.5	-23.2879,23.5215,946.189,1417

286	-23.3386,23.5945,948.661,1421

286.5	-23.4254,23.5868,950.242,1427

287	-23.4863,23.5761,951.25,1432

287.5	-23.5948,23.5924,953.744,1440

288	-23.9492,23.7689,964.362,1449

288.5	-24.1146,23.8106,968.504,1456

289	-24.1446,23.7723,968.338,1464

289.5	-24.1134,23.9472,971.212,1476

290	-24.0384,24.2354,975.476,1482

290.5	-24.0833,24.2718,977.103,1490

291	-24.1216,24.2467,977.364,1501

291.5	-24.1858,24.2256,978.228,1512

292	-24.2709,24.2474,980.367,1521

292.5	-24.318,24.3543,983.445,1529

293	-24.2787,24.4293,984.16,1542

293.5	-24.2158,24.485,984.016,1552

294	-24.1988,24.5193,984.362,1556

294.5	-24.2068,24.5045,984.225,1564

295	-24.2203,24.5325,985.057,1573

295.5	-24.2287,24.5664,985.901,1579

296	-24.2538,24.6067,987.21,1588

296.5	-24.3022,24.6485,989.014,1601

297	-24.3626,24.6994,991.241,1610

297.5	-24.4074,24.7561,993.27,1613

298	-24.45,24.8133,995.267,1622

298.5	-24.4973,24.8697,997.339,1632

299	-24.56,24.924,999.68,1644

299.5	-24.6213,24.9754,1001.93,1653

300	-24.6729,25.0246,1003.95,1659

300.5	-24.7243,25.0735,1005.96,1665

301	-24.7764,25.1245,1008.02,1670

301.5	-24.8319,25.1808,1010.25,1678

302	-24.8926,25.2281,1012.41,1690

302.5	-24.9332,25.265,1013.96,1695

303	-24.9762,25.3093,1015.71,1702

303.5	-25.0205,25.3581,1017.57,1715

304	-25.0631,25.4154,1019.57,1726

304.5	-25.1322,25.4712,1022.07,1738

305	-25.3174,25.523,1026.81,1749

305.5	-25.4476,25.5729,1030.41,1762

306	-25.5701,25.6252,1033.9,1773

306.5	-25.6645,25.818,1039.65,1785

307	-25.7569,26.0279,1045.7,1797

307.5	-25.8502,26.2762,1052.53,1806

308	-26.0751,26.4148,1059.8,1814

308.5	-26.0553,26.4403,1059.91,1823

309	-26.0479,26.3836,1058.63,1831

309.5	-26.0542,26.3935,1058.96,1838

310	-26.0738,26.5076,1061.63,1849

310.5	-26.1192,26.865,1069.68,1855

311	-26.7469,26.9941,1084.82,1876

311.5	-26.8808,27.0501,1088.62,1886

312	-27.0113,27.1804,1093.84,1894

312.5	-27.0683,27.307,1097.5,1908

313	-27.0547,27.3018,1097.13,1922

313.5	-27.0955,27.3085,1098.08,1930

314	-27.1426,27.3269,1099.39,1938

314.5	-27.1904,27.3531,1100.87,1943

315	-27.2411,27.3842,1102.51,1951

315.5	-27.2931,27.4752,1105.37,1963

316	-27.3463,27.5831,1108.59,1972

316.5	-27.4002,27.6658,1111.32,1981

317	-27.4588,27.7148,1113.47,1986

317.5	-27.5238,27.7449,1115.37,1993

318	-27.5865,27.718,1116.09,1999

318.5	-27.6464,27.7087,1117.1,2002

319	-27.7028,27.7419,1118.9,2008

319.5	-27.7585,27.8074,1121.32,2014

320	-27.8175,27.8997,1124.34,2022

320.5	-27.8746,27.9767,1127.02,2030

321	-27.93,28.0442,1129.48,2041

321.5	-27.9866,28.1053,1131.84,2056

322	-28.0432,28.1596,1134.06,2062

322.5	-28.0985,28.2,1135.97,2068

323	-28.1518,28.2361,1137.76,2077

323.5	-28.203,28.2798,1139.65,2086

324	-28.2534,28.3413,1141.89,2098

324.5	-28.3063,28.4202,1144.53,2110

325	-28.3609,28.4849,1146.92,2116

325.5	-28.4584,28.5433,1150.04,2124

326	-28.4724,28.5977,1151.4,2138

326.5	-28.5058,28.6443,1153,2151

327	-28.6194,28.6846,1156.08,2161

327.5	-28.6775,28.7243,1158.04,2169

328	-28.7129,28.7738,1159.73,2174

328.5	-28.7935,28.8267,1162.4,2182

329	-28.9049,28.8752,1165.6,2193

329.5	-29.0021,29.175,1173.54,2205

330	-29.0859,29.2894,1177.5,2212

330.5	-29.3877,29.2902,1183.56,2225

331	-29.4375,29.3274,1185.3,2237

331.5	-29.4645,29.3711,1186.71,2248

332	-29.4856,29.4152,1188.02,2259

332.5	-29.5086,29.5089,1190.35,2274

333	-29.4906,29.7683,1195.18,2279

333.5	-29.5409,29.8254,1197.32,2291

334	-29.6458,29.8461,1199.84,2307

334.5	-29.7643,29.8833,1202.95,2313

